,bAC,bIR,bNAC,bSTUT,cAC,cADpyr,cIR,cNAC,cSTUT,dNAC,dSTUT
VISal1,2210.6762610188935,826.2580640646516,1196.4236088042655,79.90354560156706,1036.054447216001,3900.053749405489,64.86652894464183,268.8630226494128,87.77026952372654,30.770464501243637,315.3236935662457
VISal23,9830.402066615545,3679.631442313228,5662.036085004068,424.2542879475784,5253.763081323193,45965.79659442129,304.64888445067805,1116.1262278114623,506.51704298181346,284.1309135653612,1757.4926939047134
VISal4,8936.24193771322,3541.00756290584,5218.136540012327,519.176247457764,5252.864417549675,33635.53353266291,453.0841979193135,1485.7743338041882,594.6266239849731,216.99280259285158,1268.1061455460808
VISal5,5429.165765970693,2280.6737589350455,3381.377729018247,436.64117945504586,3882.7011294617973,16054.035337326557,393.34739251049933,1183.3254121952955,505.6372188866433,181.2858658077294,736.2191022023529
VISal6a,7000.046801694469,2724.0979899948616,3873.1561281942145,331.4087812649933,3463.741504169808,36990.15787853725,312.1039690942349,1064.1664084010572,363.32083306722245,83.12891577521228,849.8240438855651
VISal6b,9009.587569507441,3539.0946188112507,4975.602291667052,446.673900374896,4576.338580201022,46016.73906231415,426.64205601066567,1470.7518026213543,484.7464475634949,96.17693874142314,1023.2201797545368
VISam1,2456.037891396027,943.2071192001433,1392.1007091912363,117.23985279049751,1354.7999692372432,2944.6278409591287,94.38258811752463,353.4116819236469,133.4647508055708,55.307060703117706,369.74917832220416
VISam23,14682.133708739535,5528.833781500453,8531.532896734547,671.6787096136659,8192.335999787345,69180.26911810566,479.3613941592918,1759.808666031602,803.1597384687387,455.27937316450567,2651.5492647109745
VISam4,12683.667963220138,5099.291613388959,7662.71085334234,838.1099413670913,8375.812163466218,55198.11787955888,700.660767767515,2287.028851892815,976.8517722976613,414.9328354606964,1954.391254585485
VISam5,8427.000073612566,3783.3066728363997,5889.696547439273,964.5505728905714,8304.724002562032,25338.776126600453,814.1293779009596,2405.642189852826,1148.2307612271402,517.7815716627206,1392.5412933615548
VISam6a,11620.42242608914,4596.4270467023925,6575.77137120443,625.9291409929418,6253.765821998851,56967.475783132846,583.6760247568246,1933.3832385990263,695.5592314026946,181.5132970556134,1423.837043902513
VISam6b,12976.388370650175,5094.774384040802,7110.676761817798,634.2015657266562,6618.3778492452575,55995.64742543981,603.4933978643433,2154.914157082587,681.183380131177,124.67179667134492,1432.8810918207187
VISl1,2422.0245578057543,905.135315026708,1322.065385165402,89.0718195739569,1131.3144276248263,3930.261681412921,72.59264583504006,286.15877636620286,99.30523441634884,36.946003423699956,355.3235401295872
VISl23,13339.377310704656,4965.8657963949945,7620.695144518085,542.0680210434151,6745.843184546143,62074.97305559198,398.3624684553293,1418.3791325788748,646.6791716040417,352.9278537093297,2352.270581393093
VISl4,14211.009252409882,5566.036254306278,8244.750607782707,772.9346743957046,8024.512387600049,52909.76433900757,666.8915814964118,2190.820595896952,888.7467735310803,337.66729117001813,2082.5181672461204
VISl5,8750.041165717797,3636.3614334310614,5371.477134476141,661.8878609642964,5921.343765227036,26697.899482914545,602.6663002960175,1805.0345108689917,764.2744180620043,263.9946748636754,1171.9304411945086
VISl6a,10336.309895378103,4118.49366330971,5832.508422841164,573.4979469634043,5654.006869068572,54383.97139845331,541.6614277573278,1813.6034778157223,631.5909472203907,148.02251972004174,1193.5776779114124
VISl6b,14182.108087354321,5586.718789371939,7855.551314116044,721.4007324624781,7456.4681454338015,64896.11078186357,677.1025475880539,2385.5637705234453,783.5233331098086,168.54338616907373,1621.2621004055181
VISli1,2074.497156200468,776.0766209710622,1132.1565158970977,75.9507514916014,935.0643715803359,3796.275302955435,64.6745941518279,240.00818111797435,84.70960719176513,28.79386874010015,298.9227390007149
VISli23,17160.147401914193,6402.496202502845,9774.161282249333,697.243219736051,8509.151516774014,78756.73824531074,531.2345284579491,1839.6726094456496,827.3149076474725,426.1520671009316,2951.1030121405297
VISli4,15368.614724041876,6594.277003434661,10054.858609657,1441.9269371705923,13388.574776260199,55040.57149849054,1188.1565460710387,3822.0236530014304,1695.7096724091723,761.3358615766643,2441.6053208841813
VISli5,9370.792850969923,3892.3549525250487,5760.964658882899,709.3266783748688,6356.986970617208,27924.43739158436,643.7759839935813,1926.5316319729432,820.2351236380232,287.36758490757273,1268.534185285043
VISli6a,9997.71677148158,4033.960446732037,5680.850394695141,596.8896524348077,5797.803810393125,51894.48266630875,561.3658983139942,1903.8582852904135,655.8969113174136,153.53827188601647,1109.2065523962078
VISli6b,10213.425986098897,4122.307352600802,5872.871852888836,620.9200708933323,5924.1307015879775,47311.54369943232,583.6044463259846,1902.4668466580333,691.0275823383658,177.53064745740264,1191.837137006822
VISp1,1644.9839307209702,611.5662773544346,900.6378815774046,58.6436604681871,749.0403178797089,3481.911150515756,47.53304860091288,181.78621043751667,66.15505831169904,26.133407554297406,248.94563020023256
VISp23,12241.1991969267,4444.073348112104,6814.630531166415,386.3046037447715,5318.720259613437,59262.570825945346,276.8311807587973,997.6587208871566,463.36285464180287,263.58992478002904,2166.7082842861178
VISp4,17098.927774608263,6247.562743174117,9170.157799722241,480.95382776484655,6144.413308098317,67354.82281954518,446.3974542108479,1443.436170133283,539.4487506164975,151.54621925728196,2499.2351847065424
VISp5,8887.296407578517,3643.150783770528,5321.098816753179,613.6249970064708,5583.966885135559,29969.753112433336,567.7384012302131,1725.5678033974978,701.4154761542712,221.46755407184153,1140.8006956032104
VISp6a,10581.615584206895,4128.349594959631,5851.6748895615165,507.4443268706999,5278.232492191651,56820.13844454606,479.44544708069617,1641.8315462484675,554.697393643428,122.50501333545355,1262.5457673811075
VISp6b,13663.785342760619,5375.225723685239,7560.539454479142,685.8916211064605,7018.252001810992,63710.32676493192,652.6514624908874,2253.839195465778,745.230232267324,151.91738093728918,1554.8223740465987
VISpl1,1174.5936540801688,483.46218861381845,739.6364199140216,89.6535732555447,825.4927126529667,2175.221899343009,77.1588325004107,226.41006179075643,106.19400498572371,45.575604215490195,187.3452259698723
VISpl23,14022.021149673807,5529.273829233078,8364.115599204662,825.4973484190656,8239.492824415218,60675.822860807995,707.3661798308807,2157.465749010749,970.1675561357168,407.4715840214678,2206.2297025327375
VISpl4,10772.81710485864,4657.345992693059,7170.901057565837,1049.4216983188137,9399.840451419319,39320.45436796063,882.0099456517504,2676.589401376012,1243.2342607768269,555.0368775830599,1743.1529543322897
VISpl5,4716.407715870932,2034.3648910218408,3067.7653479263017,437.6992885572277,3748.6639662684015,15256.412377567878,391.0990311101638,1133.4836598389272,513.1934186667985,197.58851766619335,673.36826409229
VISpl6a,3818.719443875255,1558.852391237782,2253.287518284388,253.53395495182218,2336.0330056966377,18167.78716304559,236.53845772297097,736.1122720349185,286.94331170118284,83.81421072756731,469.22700080949426
VISpl6b,6553.950850540248,2647.117639563562,3916.239766094775,425.6322119915045,3980.4304445859,21611.485053249828,386.109389358515,1164.7591581239253,491.2396327344117,170.7376641187933,909.361285594627
VISpm1,1536.0119382730225,574.4838432514723,840.7373518134825,57.39982775881386,730.8003530510081,2896.733778566521,46.10225446152559,183.69609299399468,64.17389988151635,24.845717542692498,227.68296963200297
VISpm23,12402.715200801054,4584.918734017192,7056.587265346235,477.08264846804104,6089.765122373421,59497.40597117218,344.49084202262816,1231.2435050704107,571.9577778083044,322.3420651259297,2215.5722269366393
VISpm4,11318.78893076458,4394.667549224062,6453.240772359234,565.2637010236558,5893.6410108530035,43054.59632968939,504.3280193865159,1634.4669783514953,643.9120789413688,218.2324374725483,1594.8689915066798
VISpm5,6845.953706519407,2948.1467976864615,4474.657603799359,638.7662937304664,5568.8717430054185,21605.252778624916,559.3159368321913,1647.0484559551103,751.4274635265327,304.7726964903869,1020.1617738794888
VISpm6a,8553.682470468,3355.673027498914,4760.306779672959,427.3771092572585,4359.321764588441,45206.310601062636,404.7606973425092,1366.1262824089163,468.8812615357718,105.62471647176999,1014.9506627746274
VISpm6b,7502.897634273418,2996.5419825423296,4243.931403178754,423.507118206917,4177.582669779196,33232.65684743056,397.599241803712,1339.8705784248095,466.69619927439226,112.28603853814585,867.0620964347688
VISpor1,1517.2948178809766,610.0392464519979,920.8609936471138,101.25023812540223,1017.0425440184633,3312.1312668821465,83.61908361418996,274.0020522403695,118.41769437831343,51.966067017031676,238.95676658838806
VISpor23,7368.900721333122,2863.307132618264,4337.725605978774,396.5417177088181,4137.888702396567,35567.63770176926,332.6840964925982,1041.3042922333157,466.5423925484805,203.85897089553595,1184.3061243453521
VISpor4,11987.12178896328,5204.678632923779,7972.975780126254,1195.61671659554,11162.465264869546,44139.267535469946,966.6167002480156,3174.8065682629194,1408.171566956588,654.1097170695854,1954.3471245193434
VISpor5,5147.649046082288,2158.6717830743537,3183.070153321202,405.75106802217425,3564.105324903618,14979.655508304148,372.32802035841365,1104.9020484988027,468.26954437124544,158.46000036189352,674.3523816642295
VISpor6a,5890.340022696649,2380.593283723291,3389.1735086103736,360.4735940299705,3427.610233361655,28651.089634547086,339.3711603320229,1104.815523272623,401.05308637567185,102.26141838934456,683.2773536869595
VISpor6b,7739.387634397838,3131.9178411140433,4528.755973262506,487.8280349710818,4529.454144003809,32244.025646562208,458.22517995586844,1415.9621136684952,551.696979367702,157.340743808445,958.3481888693096
VISrl1,2310.186743377254,863.101795954597,1262.5057357914043,84.87415127499062,1071.6071218981742,4117.584573973727,69.57927549120697,269.923988782835,94.87034950041885,35.28727223463933,340.0212482014451
VISrl23,11932.57000611591,4489.261891014384,6990.110279144504,554.6877414499793,6779.311347216121,56243.56929917331,386.5661466931611,1409.32345394946,669.531034582531,397.8081810219092,2226.363304608107
VISrl4,13280.92873956605,5211.926759357392,7709.720346800388,730.4639058816638,7570.279487006905,52445.0444315963,630.1450070746614,2080.8116603942053,838.7752942011347,316.94167544592153,1934.5278462395836
VISrl5,6492.048093648364,2775.498855982181,4197.970205357639,582.5682219968932,5069.236999602594,19710.117408731858,515.620856745964,1504.773206607124,684.2085370022836,270.22799526168944,951.4820694633879
VISrl6a,8277.136565132949,3214.292509105777,4597.528895386834,390.2967213090771,4080.439024842971,42483.0325677338,365.4717800196928,1229.0083039567937,430.88322164228157,105.99794195578797,1034.314567120888
VISrl6b,9088.824809685557,3496.0948175102835,4858.893514289981,372.77895968872764,4112.666118407579,44551.784097168245,363.15602641930684,1326.5887754590867,392.4853642430118,49.03574237798648,1006.0579592065817
VLPO,20326.259567495672,10522.361600151593,17676.085167100664,3831.479445866378,28291.904559386596,4758.27263165458,3350.9903377954233,8216.579013133378,4692.5895474694,2202.7093112768757,4123.0593012006475
VLunassigned,1906.2151695717541,1118.5247375069227,2050.528003740386,520.4648041579587,3844.6134232830136,6323.708033867316,432.4841432229864,1039.983356563688,649.2629606003501,345.5769738197348,558.1728969670876
VM,6591.858503461411,3417.965679034439,5646.809494504266,1244.989798287221,9702.761041229745,7843.55837404337,1054.2656161014972,2841.1091653962344,1510.8952357687551,722.5350571487404,1301.727654158716
VMH,24529.15812987426,12465.061806756425,20512.984309369112,4305.443727474828,31385.37856244503,26651.153374582427,3852.0253423976865,9386.155768015462,5243.24117065861,2329.013271444613,4498.176083599495
VMPO,32009.26926262736,16353.910698893724,27352.85293511084,5806.813929391015,43190.91126004969,9569.278068110567,5073.324500189593,12512.42592287195,7106.015673868182,3331.892918155612,6414.61068882804
VPL,8788.18740318441,4311.036664168244,7200.075624550071,1432.759197312176,11287.639385878958,9150.56030818026,1207.6053893512521,3137.946340573889,1754.236477973993,868.1083692844898,1831.5361096710417
VPLpc,9314.306522414507,4472.239675832395,7230.827690909595,1389.9787452020523,11376.042736658204,8055.050872521189,1163.9372993776926,3260.0473423313574,1679.007215525328,804.0983864708711,1745.3450129156352
VPM,11384.164041907254,5569.182841545885,9325.145901877531,1837.4298333335914,14204.065262819477,15765.393171744765,1570.4551404222273,3947.356255424741,2255.021981680859,1102.1589896057776,2363.49104851674
VPMpc,10039.654179571784,5323.242108613143,9057.730497671551,2052.5482484998793,15692.78963612207,13246.305703500795,1732.4403589942624,4467.055274460385,2515.8758305976803,1246.7630537011519,2215.453289734389
VTA,6652.869374258533,4054.2615617725232,7497.264161827927,1959.794847392783,13700.755468971536,5468.207320598148,1685.5846582019287,3786.5793660791237,2450.707470623905,1256.0354356530222,1940.224734647157
VTN,5466.436719508053,3295.8379323282643,5984.900568311883,1554.364074715658,10841.084637289447,4879.130986850849,1349.1566607684633,3064.8351778487468,1935.0564087464377,966.5920820086827,1476.710917846478
VeCB,7231.878665727224,4180.890580830088,7546.511560705706,1880.666931935069,13564.15374596812,3330.876151336146,1601.8711414902514,3754.0648549688594,2340.70366453117,1198.869255636936,1949.6136986817683
XII,3886.0915819513616,2288.4637596011453,4153.540340731247,1049.534069496645,7304.2497499718775,2775.8381744842154,913.4347174952005,2045.5178291068355,1308.8767641131549,654.7847412344112,1042.3747649691031
Xi,18671.66801374903,8644.306787607637,13490.198604690846,2402.1099887918785,20576.86171961627,18042.8194714579,2004.7852550308837,6049.008354420971,2856.4653123950147,1306.0353809672,3105.9897178927413
ZIunassigned,16829.45855948265,8242.82545486324,13300.85704195991,2652.2299568762605,21118.067974332673,5541.334655018647,2262.886263360911,6198.796282342678,3199.924231304012,1484.7322423707928,3054.707786079102
aco,6103.642415599595,2865.034087667143,4672.9875578400415,845.8449506257192,6677.157352658116,12686.66303561716,729.9406187894582,1878.8120081492948,1030.1901621222407,484.5947548292799,1155.282405940885
act,12181.93024790089,6623.969412596466,11361.35580850002,2658.82267839405,19861.548393747908,17830.166462732923,2268.751679637021,5698.644746559219,3265.127193063671,1602.6800280962,2728.6820487710324
alv,4927.183348486548,2465.962445517502,4171.667099798033,860.7259401658248,6737.124153599005,12504.75078370449,721.2895517047697,1859.6786223171664,1057.2970871614968,532.5786824523582,1077.372694883042
amc,10405.24046736427,5157.9160120266115,8516.966657616593,1730.1405727190022,13552.839044447152,26642.920145068983,1471.534671517747,3874.064737886981,2106.952286192075,1012.2293281473391,2059.919908206262
ar,16118.296040543282,7829.701170294367,12547.52329554573,2466.885288492858,19889.58945296434,4453.567882609861,2096.6116247048303,5854.40957554834,2967.6441548047987,1371.7913964118418,2868.0596097383313
arb,40918.81188456806,17607.933187426657,28688.680181693962,4196.089220420405,37464.37564618928,94441.51914556503,3366.3606078431235,9401.266827251899,5139.35531722037,2716.2608061771284,8267.538794808745
bic,3545.7790909344862,2018.7060004284153,3633.9981735825368,887.428630156276,6344.7535829352455,4497.033757388084,762.078913082991,1754.3015048253324,1105.4892937004563,561.4710441616128,936.7797381199009
brainunassigned,3129.7155503167614,1595.6269663294338,2686.6618485502318,570.2651150522412,4337.100652258532,3303.8198812552314,488.49986564485937,1231.6125400150488,698.9838098008147,339.20263890451093,657.0451828474754
bsc,5656.872236101667,2764.1159103648456,4489.937243046737,887.3659154935283,6956.178577833508,3012.6596481713786,763.9447136033012,2027.8154944572634,1074.7225566087798,498.13448412070426,1044.1574203386633
cbc,4940.381450650738,2108.6430527261264,3440.7475031299073,492.82293872266973,4501.6987831327615,12994.817231082332,387.73581478958477,1108.7451853672935,604.2299092523937,327.9010649925247,1014.426718236221
ccb,3019.8314043839387,1405.1338067245008,2287.437625351087,410.717859985323,3433.229374006958,9145.366758319129,339.31701948679495,945.8468777601869,498.7429358570861,247.45099224204256,590.587359472108
ccg,2259.5209826264854,1051.6490241577665,1701.1957628806483,304.8311413769632,2520.619776093665,6413.109377278999,255.30099272913822,705.1836394110937,369.2957107429513,178.45928737979384,427.2658450922684
ccs,1114.2756066346265,507.4847564945496,818.1734843652513,139.32079531228365,1175.4160243087501,2561.106946748015,115.81946038532946,323.6371328656829,168.76314660332943,82.38603750904159,210.53682410332874
chpl,2383.442052038669,1320.4124834089407,2351.8376215078447,557.1386113193197,4049.09606665723,2127.442392586639,475.937305923446,1116.2189127088277,692.7612712929923,352.4466253431933,609.6220357726556
cic,10504.977094315564,6263.598950809806,11354.702554784015,2919.2380825885143,20576.045250257655,10003.600320158814,2518.6247917152477,5782.8949699308605,3633.4834620241995,1829.1040497445408,2839.5543395075065
cing,4328.874103774005,1797.6017923607765,2668.6018088795254,331.25652181316605,3057.766347469779,10194.881890676876,291.683024933014,909.0479090252155,383.33905967254054,143.7385725988921,605.6993228391229
cpd,1193.0065777897698,714.7570263974152,1338.7008323086895,345.9076586152652,2558.912294502057,920.7749735767782,284.3609268703073,677.5093393073773,433.48361463159824,236.69864377761712,380.6140335375786
csc,8499.767299818946,5130.321175450057,9396.567848756651,2438.7073741670274,17078.94181598286,8463.09139872861,2103.596503916688,4763.801743278097,3042.912068284506,1543.5202584852223,2386.0574162232
cstunassigned,2599.6332211980293,1634.3913795169228,3057.975657755182,822.2732518835405,5731.710300988355,2839.164767385066,704.8118401925402,1580.6002552869109,1029.507470531903,531.9298489877056,797.0800458396143
das,3430.7723977829673,2024.7354877493176,3677.5323941916618,936.3765588043185,6698.242445818867,1184.5632864924564,799.3414695968125,1859.662573173733,1166.2162381732508,596.7144479453298,944.8121629838017
df,2139.957871644247,1322.391104220426,2614.7988094206526,683.096887580364,4927.744286339067,4478.1488127095945,559.5738501289505,1231.016800009273,868.2155690893402,493.76040046934617,815.1825467055095
dhc,1615.9496229258807,650.7873666132508,967.7941617830334,104.54996735420352,996.9866024106227,3801.438205188726,92.84528450452805,284.89852863379434,121.09525453004873,44.79525720136251,231.9646325650255
dtd,2323.700801638326,1383.2428582918224,2540.8472125220674,649.1628443678503,4567.226083597124,955.7581107765214,557.8483978931703,1258.4442026678707,811.3805966015434,415.7499509420373,660.6322539867936
ee,18663.93772228289,8449.553428189834,13219.772004450184,2216.6190063572863,19004.09242974283,51304.37228963992,1863.1471275217787,5489.242208312181,2644.233412531146,1208.700691183159,3142.7193679619972
em,8408.740223067734,4132.207476475816,6807.461638012918,1366.754390428413,10970.679476723702,2285.60772060391,1143.4248729582032,3106.7242545382032,1662.095056776848,814.0108501670294,1680.7156335589154
fa,20413.437358380947,9255.171357602525,14562.985273785873,2435.0992659216204,20234.07374223861,63169.30837967665,2092.497601654066,5851.283489677778,2917.9787984807867,1308.3607293858215,3443.7174240407367
fi,1858.2668279341462,1039.7300484419427,1894.50096693919,455.1462624407424,3411.400005326869,1859.9726058973886,375.92046550921236,904.6579386308563,568.653096556394,306.2394651628199,531.6676509423498
fibertractsunassigned,4816.297879904107,2352.9210682940025,3818.6097468850294,754.8264787498105,5931.435873323236,2384.1573271260067,648.9872212605601,1730.0513699046135,913.7568737587458,423.7000475070973,887.2609623232407
fp,2083.6940436133286,902.6563955211656,1384.904336556369,201.71183393123556,1730.6942329265135,4356.87970109197,176.5679498658763,505.0167329315896,238.97358743647936,99.66739107584121,322.44258054621247
fr,5520.4570437011635,2831.272112100812,4721.18475662288,1012.9310353734813,7655.6573898533115,4507.776600196553,875.4608065895683,2221.1075562156825,1236.698838002026,585.0058340409751,1106.098657121685
fx,11248.694445720654,5248.578254093631,8247.725125705587,1468.8558716070722,11537.282528791722,2946.763479457235,1306.891555917538,3475.9067222131357,1759.4635588442568,743.1796901638705,1800.2315261539868
gVIIn,628.8541217250504,378.436804420541,697.4799986435951,179.80590847311475,1249.7293249043876,583.1444879488078,155.53039411134256,345.69100915937724,224.9059059415034,114.47550929854023,179.69647635287632
hbc,9064.385154149411,3746.837244016006,5463.704539786519,665.8312597983033,6428.609632542049,572.9610856333891,576.7076443562341,1953.330834862654,757.9230033079406,273.3071024613405,1199.575395042261
icp,6582.592998904471,3063.794277928436,5061.820351633855,894.7879591564241,6944.862105906,4020.9011589159213,777.6917836646957,1903.254093163888,1098.346401095409,524.2130593696742,1298.398407035122
int,3489.702905268856,1943.822436748139,3407.5380051480624,820.291166598718,6099.015070775574,4283.538495580186,693.8368024792456,1715.482989385762,1012.9897772470671,511.8515854161472,854.1816753335982
ll,3562.290116631071,2109.510011947876,3848.756204978015,979.7560855324853,6905.889938951116,2946.9217559822832,843.3522778349341,1916.3425572551437,1222.4842553626877,621.8601473579063,986.8297869934886
lot,2032.352120849416,919.7646619566494,1475.2740603412851,246.41885005480592,2064.6453774020965,822.557937273963,207.39419475847228,572.6317856396114,298.09401542237134,142.37498603145787,374.1316404903651
lotd,10348.922594844156,4570.3937415143655,6876.842852299037,1095.203487612084,10511.256386526971,25778.039762520762,864.2622944673662,3089.8096490560447,1272.8619200845337,586.2580580895994,1596.1476117470286
mcp,3967.2887486839772,1779.6850012314037,2866.6993878747107,463.32504924561425,3735.3890922961505,2212.6654151120133,402.8172799556233,1032.0491611349194,563.5392783086762,260.93622741610835,724.5356195476406
mct,2531.7211167054807,1183.9415413550093,1831.2909454031255,325.57334850976343,2474.141142950202,1066.6549202642395,299.76649325189595,779.1958551276014,387.5185350936882,149.6972284257074,364.7874809681082
mfb,3843.409274318148,2191.7558132071877,3906.738784227488,959.1269758791901,6876.264022636556,2917.0431235935516,825.472284124724,1930.2163234726756,1190.7378465143915,596.8764330248384,978.613814731783
ml,3640.7811289026004,2121.9776797068444,3819.721009162264,959.3773508678236,6815.86105249114,3296.535202315981,826.4823552094514,1910.5833581707625,1193.1683922950633,600.4770785128171,959.8576380181142
mlf,3389.2504946294894,2026.7690972090622,3711.8530519798223,953.0965522329734,6666.138299050597,2646.578472449901,823.1823526123709,1852.3565637691402,1190.1241720096857,603.9694391739846,948.5110685720365
moV,2732.1762996918096,1570.0275857566419,2755.8493712636946,687.0469278290341,4957.424143019422,2168.096749434748,592.2149525269928,1425.9934500477452,848.0065828295394,416.7512853030339,656.8281498480499
mp,4207.250241436394,2508.2622981090854,4590.233458214535,1176.1312784135391,8274.83796333842,3141.5676219323336,1012.1404089746281,2294.428177838582,1468.2147704580907,748.1578535279682,1179.1579974233039
mtg,2586.1460451497137,1529.6784865651055,2782.2361587928135,707.3416510233203,4963.24328531814,1873.9935213500512,611.5571330346505,1384.8591722285157,882.0327757473672,445.16676743673753,704.8568845187679
mtt,4542.095872690865,2345.726368474565,3902.4622017899733,848.8622626657714,6451.764544011962,4080.3488405486605,730.6570380387898,1881.8486003702085,1034.5519756060232,489.5846505074638,904.8822783612007
nst,6546.501024967161,3423.973879294155,5760.459683408384,1279.0894867670136,9768.153148470014,2661.5818513847066,1088.6546834791202,2811.9664261385014,1563.3455525425945,758.94693483902,1374.7876561602588
och,5941.980329094232,2764.9290310835772,4390.119756627632,776.6567005703752,6098.349120035103,1403.3424994432914,687.0460912667476,1798.8443568159696,935.2415070004271,406.78022216371255,997.8850404796707
onl,19432.672629536693,9110.86537093088,15350.939153707206,2855.6096694623375,25552.287740426775,2988.6889275131402,2155.322352382321,6531.357864027628,3502.8093624173716,1994.6867029900222,4551.609641780534
opt,1458.5897806742928,721.0361294842468,1183.9183760965918,238.3030595038082,1829.9133269419776,632.4337249341067,206.6160472912259,530.9619562369813,289.91412965881443,134.90915252258804,277.39087412948663
or,4436.174981844784,2335.5957079792006,4006.313657646715,895.5563005564918,6823.157018899515,5801.727700630045,755.5148207393884,1912.9422294671188,1101.779072317426,552.4870233389445,1008.5641154727961
pc,5875.826354287866,3451.1503844333824,6266.370720801816,1583.2340220615724,11199.708042314622,5550.574042015558,1362.6000317330952,3114.56631222638,1973.5171809272745,1001.200308059835,1599.70963152082
pm,11446.301664972547,5612.518516894645,9068.503597046194,1805.7691974958675,14144.269567406805,2656.068055097762,1559.1950188972187,4169.963362632024,2181.533530697714,998.1028450022889,2061.1728469866257
py,1610.1181506860605,990.706775478113,1835.2999045616189,484.34508959415507,3381.556855070943,1626.6790510483188,416.5352762020277,936.6219721620315,605.5863641205406,310.29236244488266,473.26439514284107
rustunassigned,2192.6154586652315,1316.4974432669424,2414.0483477855164,622.3475387656398,4348.47200845486,1835.7204023724544,537.5318907757937,1208.7697408495137,777.2039770841183,394.5285246267755,616.562779069284
sV,3931.119124206777,2187.763280530991,3913.9545354642064,934.1821649308797,6869.35970479178,1873.88980107954,789.442427052602,1878.6788202703312,1162.0750712224801,600.5255504614474,1033.2419864660596
scp,22536.89898587734,13337.445566953533,24269.33790756274,6175.9790675549275,43439.546375026825,18544.530485205683,5329.804249979391,12106.597063764491,7701.040433839065,3896.2975501435453,6166.204635679618
scwmunassigned,9765.824113743858,3958.322369040573,5722.3156834031515,627.6218125753247,6033.561363902224,29041.655052941645,569.1948753797121,1860.6460667378567,708.4822310743315,220.14777419361138,1233.749730446494
sm,9861.734738517927,4941.300141741198,8080.256021009775,1664.6287844275746,12559.606575448423,3641.677243939481,1461.7855851911063,3720.716069641176,2021.1017474332675,915.7891252478131,1812.3990935683178
st,9650.058323038555,5430.074841240421,9570.154460275271,2317.7230567577103,16692.760784117414,14587.50489660996,1999.8772002474695,4729.090712625125,2869.4559445080404,1421.3116320108309,2352.0996564606985
sup,2108.137149402846,896.2958482098181,1323.1339225608733,176.90967142557403,1495.6963703018328,784.0564640925729,165.10215148264535,473.3059518846964,204.6959040635231,67.37998521882194,269.60760283034256
tb,1588.5021457024066,957.7121731414686,1759.4566298524537,455.94278776854526,3204.769594180104,1357.6493204292688,391.852126192979,888.43960219252,569.3634282480838,290.9319425346233,452.6194382350082
ts,5513.778015626938,3223.1671599568044,5869.685705288272,1466.0225288178478,10101.711027141602,5555.037834471521,1283.1100481156382,2812.885900168002,1832.1433646741575,915.154152414755,1485.3501510171939
tspc,2092.617881975179,1259.9973932459052,2320.3555755892967,599.606267644347,4201.3173462950945,1641.8551903360285,515.9690345467885,1160.988841833333,749.4898831488961,383.4044641066279,600.1473031949198
unassigned,83.76341006448956,38.617970260755065,61.087374139258266,10.687910842558903,88.76583636159046,104.39522031939664,9.089767862013726,25.689358651229448,12.82048217882565,5.863285653078483,14.445064670185426
vVIIIn,1786.5674586738974,965.8648979320789,1704.936740504423,393.22390034440787,2943.3465924829848,791.3445708474816,330.6877307276499,804.681845642479,487.8456020359896,251.77957299990913,450.0748915891707
vhc,35990.21422941144,16988.348184525883,26315.535463745153,4919.341446418199,42121.10659405486,3847.6441854822565,4097.404908363528,12658.385995519788,5820.996465776685,2625.2465767715553,5777.740062891732
vtd,5746.385584680724,3450.845480025543,6319.5098720583455,1633.0334020717967,11516.144623211949,2519.9001505195674,1402.3003583334516,3198.515603814536,2037.618075715189,1039.9023910250783,1620.1860628580732
x,5170.9476619783045,3157.8566579689787,5841.105327335812,1530.828507777862,10723.003580372155,4408.557317181861,1314.6407533711467,2963.571265379094,1913.938852771356,982.4084443936522,1512.7330855999905
y,4944.67341838998,2944.016080128202,5387.5144426235975,1382.9869514435259,9900.819593875454,2443.056085405897,1175.8730248581326,2729.1522741402036,1725.0922218599762,891.3244674182273,1405.7012886940686
